id,source_table,source_id,asset_type,category,content_hebrew,title_hebrew,description_hebrew,keywords,acupoints,metadata,search_vector,embedding,created_at,updated_at
2494,bible_rag_dr_roni_knowledge_20260129,2611,dr_roni_knowledge,general,"2. Benefits speech 3. Expels fire 4. Expels phlegm 5. Calms rebellious CHI 6. Treats pain and swelling at the root of the tongue, difficulty pronouncing words",,,,,,"'2':1 '3':4 '4':7 '5':10 '6':14 'and':17 'at':19 'benefits':2 'calms':11 'chi':13 'difficulty':25 'expels':5,8 'fire':6 'of':22 'pain':16 'phlegm':9 'pronouncing':26 'rebellious':12 'root':21 'speech':3 'swelling':18 'the':20,23 'tongue':24 'treats':15 'words':27",,2026-01-30 13:04:01.355306+00,2026-01-30 13:04:01.355306+00
2495,bible_rag_dr_roni_knowledge_20260129,2612,dr_roni_knowledge,general,"and aphonia NEI Ching Su Wen – 59: “The energy of KID and LIV emanate from 2 important points, CV23 and LIV1.",,,,,,"'2':16 '59':7 'and':1,12,20 'aphonia':2 'ching':4 'cv23':19 'emanate':14 'energy':9 'from':15 'important':17 'kid':11 'liv':13 'liv1':21 'nei':3 'of':10 'points':18 'su':5 'the':8 'wen':6",,2026-01-30 13:04:01.355306+00,2026-01-30 13:04:01.355306+00
2496,bible_rag_dr_roni_knowledge_20260129,2613,dr_roni_knowledge,theory,"These are meeting points of yin and yang”. Nei Ching – 35: “ST16 and CV23 are passage ways of organic fluids I - Ching  they are therefore special points for treating thirst”. Nei Ching – 75: “If yang CHI rises to the top of the body in waves that form pressure in the chest and difficulty breathing, needle SI17. If the CHI rises very powerfully, preventing",,,,,,"'35':11 '75':33 'and':7,13,52 'are':2,15,24 'body':43 'breathing':54 'chest':51 'chi':36,59 'ching':10,22,32 'cv23':14 'difficulty':53 'fluids':20 'for':28 'form':47 'i':21 'if':34,57 'in':44,49 'meeting':3 'needle':55 'nei':9,31 'of':5,18,41 'organic':19 'passage':16 'points':4,27 'powerfully':62 'pressure':48 'preventing':63 'rises':37,60 'si17':56 'special':26 'st16':12 'that':46 'the':39,42,50,58 'therefore':25 'these':1 'they':23 'thirst':30 'to':38 'top':40 'treating':29 'very':61 'waves':45 'ways':17 'yang':8,35 'yin':6",,2026-01-30 13:04:01.355306+00,2026-01-30 13:04:01.355306+00
2497,bible_rag_dr_roni_knowledge_20260129,2614,dr_roni_knowledge,general,"speech and causing chest pain, needle CV23 in order to disperse this CHI in the kidney meridian” CAUTIONS: contraindicated with direct moxa",,,,,,"'and':2 'causing':3 'cautions':18 'chest':4 'chi':13 'contraindicated':19 'cv23':7 'direct':21 'disperse':11 'in':8,14 'kidney':16 'meridian':17 'moxa':22 'needle':6 'order':9 'pain':5 'speech':1 'the':15 'this':12 'to':10 'with':20",,2026-01-30 13:04:01.355306+00,2026-01-30 13:04:01.355306+00
2498,bible_rag_dr_roni_knowledge_20260129,2615,dr_roni_knowledge,general,CV 24 GHENG JIANG Containing Fluids 承漿 Cheng– to receive,,,,,,'24':2 'cheng':8 'containing':5 'cv':1 'fluids':6 'gheng':3 'jiang':4 'receive':10 'to':9 '承漿':7,,2026-01-30 13:04:01.355306+00,2026-01-30 13:04:01.355306+00
2499,bible_rag_dr_roni_knowledge_20260129,2616,dr_roni_knowledge,general,"Jiang – saliva When food or fluids are ejected from the mouth, a portion will drip down to this point LOCATION At the center of the mento labial notch NEEDLED",,,,,,"'a':12 'are':7 'at':21 'center':23 'down':16 'drip':15 'ejected':8 'fluids':6 'food':4 'from':9 'jiang':1 'labial':27 'location':20 'mento':26 'mouth':11 'needled':29 'notch':28 'of':24 'or':5 'point':19 'portion':13 'saliva':2 'the':10,22,25 'this':18 'to':17 'when':3 'will':14",,2026-01-30 13:04:01.355306+00,2026-01-30 13:04:01.355306+00
2500,bible_rag_dr_roni_knowledge_20260129,2617,dr_roni_knowledge,theory,Diagonally upwards 0.1 – 0.5 cun FUNCTIONS 1. Meeting with Du Mai 2. Meeting with the Yang Ming SECONDARY FUNCTIONS,,,,,,"'0.1':3 '0.5':4 '1':7 '2':12 'cun':5 'diagonally':1 'du':10 'functions':6,19 'mai':11 'meeting':8,13 'ming':17 'secondary':18 'the':15 'upwards':2 'with':9,14 'yang':16",,2026-01-30 13:04:01.355306+00,2026-01-30 13:04:01.355306+00
2501,bible_rag_dr_roni_knowledge_20260129,2618,dr_roni_knowledge,theory,"1.   Balances the formation of saliva 2.  Sends branches to the lips and gums meeting the Du Mai at DU28, meeting the Yang Ming at ST1",,,,,,"'1':1 '2':7 'and':13 'at':19,25 'balances':2 'branches':9 'du':17 'du28':20 'formation':4 'gums':14 'lips':12 'mai':18 'meeting':15,21 'ming':24 'of':5 'saliva':6 'sends':8 'st1':26 'the':3,11,16,22 'to':10 'yang':23",,2026-01-30 13:04:01.355306+00,2026-01-30 13:04:01.355306+00
2502,bible_rag_dr_roni_knowledge_20260129,2619,dr_roni_knowledge,theory,Father of yang DU GV Construction and construction of the movement Signing the yang essence of every creation,,,,,,"'and':7 'construction':6,8 'creation':18 'du':4 'essence':15 'every':17 'father':1 'gv':5 'movement':11 'of':2,9,16 'signing':12 'the':10,13 'yang':3,14",,2026-01-30 13:04:01.355306+00,2026-01-30 13:04:01.355306+00
2503,bible_rag_dr_roni_knowledge_20260129,2623,dr_roni_knowledge,theory,Qiang  - strength The first point on the GV meridian describes the meridian's yang essence LOCATION Halfway between the tip of the coccyx and the anus (at the free end of the coccyx) NEEDLED,,,,,,"'and':24 'anus':26 'at':27 'between':18 'coccyx':23,33 'describes':10 'end':30 'essence':15 'first':4 'free':29 'gv':8 'halfway':17 'location':16 'meridian':9,12 'needled':34 'of':21,31 'on':6 'point':5 'qiang':1 's':13 'strength':2 'the':3,7,11,19,22,25,28,32 'tip':20 'yang':14",,2026-01-30 13:04:01.355306+00,2026-01-30 13:04:01.355306+00
2504,bible_rag_dr_roni_knowledge_20260129,2624,dr_roni_knowledge,general,"Upwards or perpendicular, 0.5 – 1 cun FUNCTIONS 1. Meeting with CV1 2. Luo point 3. Sea of bone marrow (along with GV15, GV16, GV28)",,,,,,"'0.5':4 '1':5,8 '2':12 '3':15 'along':20 'bone':18 'cun':6 'cv1':11 'functions':7 'gv15':22 'gv16':23 'gv28':24 'luo':13 'marrow':19 'meeting':9 'of':17 'or':2 'perpendicular':3 'point':14 'sea':16 'upwards':1 'with':10,21",,2026-01-30 13:04:01.355306+00,2026-01-30 13:04:01.355306+00
2505,bible_rag_dr_roni_knowledge_20260129,2625,dr_roni_knowledge,general,4. Activates the intestines 5. Regulates the CV and GV SECONDARY FUNCTIONS 1. Calms the soul 2. Brings down damp heat,,,,,,"'1':13 '2':17 '4':1 '5':5 'activates':2 'and':9 'brings':18 'calms':14 'cv':8 'damp':20 'down':19 'functions':12 'gv':10 'heat':21 'intestines':4 'regulates':6 'secondary':11 'soul':16 'the':3,7,15",,2026-01-30 13:04:01.355306+00,2026-01-30 13:04:01.355306+00
2506,bible_rag_dr_roni_knowledge_20260129,2626,dr_roni_knowledge,general,"3. Sends a connecting branch up along the spine to the neck 4. Treats hemorrhoids and herniation of anus 5. Treats difficulty bending/straightening the back 6. Treats SP CHI Sinking 7. Treats testicular problems, inability to ejaculate, and penile contraction",,,,,,"'3':1 '4':13 '5':20 '6':26 '7':31 'a':3 'along':7 'and':16,38 'anus':19 'back':25 'bending/straightening':23 'branch':5 'chi':29 'connecting':4 'contraction':40 'difficulty':22 'ejaculate':37 'hemorrhoids':15 'herniation':17 'inability':35 'neck':12 'of':18 'penile':39 'problems':34 'sends':2 'sinking':30 'sp':28 'spine':9 'testicular':33 'the':8,11,24 'to':10,36 'treats':14,21,27,32 'up':6",,2026-01-30 13:04:01.355306+00,2026-01-30 13:04:01.355306+00
2507,bible_rag_dr_roni_knowledge_20260129,2627,dr_roni_knowledge,theory,"8. Needled with GV20 to raise yang Nei Ching Nei Ching – 22: “At the beginning of   mental disturbances, needle the LIV. The patient will calm down after a short while, if not, burn 20 moxas on GV1”. Su Wen – 60: “GV1 is part of a group of points called “tchu yon”. These points are: GV1,",,,,,,"'20':34 '22':12 '60':40 '8':1 'a':28,45 'after':27 'are':54 'at':13 'beginning':15 'burn':33 'called':49 'calm':25 'ching':9,11 'disturbances':18 'down':26 'group':46 'gv1':37,41,55 'gv20':4 'if':31 'is':42 'liv':21 'mental':17 'moxas':35 'needle':19 'needled':2 'nei':8,10 'not':32 'of':16,44,47 'on':36 'part':43 'patient':23 'points':48,53 'raise':6 'short':29 'su':38 'tchu':50 'the':14,20,22 'these':52 'to':5 'wen':39 'while':30 'will':24 'with':3 'yang':7 'yon':51",,2026-01-30 13:04:01.355306+00,2026-01-30 13:04:01.355306+00
2508,bible_rag_dr_roni_knowledge_20260129,2628,dr_roni_knowledge,general,"GV15, GV16, GV17, GV28 they are the sea of bone marrow points”.",,,,,,'are':6 'bone':10 'gv15':1 'gv16':2 'gv17':3 'gv28':4 'marrow':11 'of':9 'points':12 'sea':8 'the':7 'they':5,,2026-01-30 13:04:01.355306+00,2026-01-30 13:04:01.355306+00
2509,bible_rag_dr_roni_knowledge_20260129,2629,dr_roni_knowledge,general,GV 2 YAO SHU Lumbar Shu 腰兪 Yao – hips,,,,,,"'2':2 'gv':1 'hips':9 'lumbar':5 'shu':4,6 'yao':3,8 '腰兪':7",,2026-01-30 13:04:01.355306+00,2026-01-30 13:04:01.355306+00
2510,bible_rag_dr_roni_knowledge_20260129,2630,dr_roni_knowledge,general,Shu – axis Located between the lumbar vertebras LOCATION At the back midline between the sacrum and the coccyx NEEDLED,,,,,,"'and':16 'at':9 'axis':2 'back':11 'between':4,13 'coccyx':18 'located':3 'location':8 'lumbar':6 'midline':12 'needled':19 'sacrum':15 'shu':1 'the':5,10,14,17 'vertebras':7",,2026-01-30 13:04:01.355306+00,2026-01-30 13:04:01.355306+00
2511,bible_rag_dr_roni_knowledge_20260129,2631,dr_roni_knowledge,general,Upward or perpendicular 0.1 – 0.5 cun FUNCTIONS 1. Mu point of the lumbar area 2. Strengthens the lower back and knees SECONDARY FUNCTIONS,,,,,,"'0.1':4 '0.5':5 '1':8 '2':15 'and':20 'area':14 'back':19 'cun':6 'functions':7,23 'knees':21 'lower':18 'lumbar':13 'mu':9 'of':11 'or':2 'perpendicular':3 'point':10 'secondary':22 'strengthens':16 'the':12,17 'upward':1",,2026-01-30 13:04:01.355306+00,2026-01-30 13:04:01.355306+00
2512,bible_rag_dr_roni_knowledge_20260129,2632,dr_roni_knowledge,general,1. Treats kidney problems 2. Calms internal wind 3. Strengthens the lower back 4. Treats difficulty bending the back forwards or backwards GV 3,,,,,,"'1':1 '2':5 '3':9,24 '4':14 'back':13,19 'backwards':22 'bending':17 'calms':6 'difficulty':16 'forwards':20 'gv':23 'internal':7 'kidney':3 'lower':12 'or':21 'problems':4 'strengthens':10 'the':11,18 'treats':2,15 'wind':8",,2026-01-30 13:04:01.355306+00,2026-01-30 13:04:01.355306+00
2513,bible_rag_dr_roni_knowledge_20260129,2633,dr_roni_knowledge,theory,YAO YANG GUAN Lumbar Yang Gate 腰陽關 Yao – hips Yang – yang,,,,,,"'gate':6 'guan':3 'hips':9 'lumbar':4 'yang':2,5,10,11 'yao':1,8 '腰陽關':7",,2026-01-30 13:04:01.355306+00,2026-01-30 13:04:01.355306+00
2514,bible_rag_dr_roni_knowledge_20260129,2634,dr_roni_knowledge,theory,Guan – storage The yang of the GV rises through the spine passing GV3 on its way to Ming Men GV4 “Yao” is added to avoid confusion with other points like GB33XI Yang Guan LOCATION On the back midline at the lower border of L-4,,,,,,"'-4':45 'added':23 'at':39 'avoid':25 'back':37 'border':42 'confusion':26 'gb33xi':31 'guan':1,33 'gv':7 'gv3':13 'gv4':20 'is':22 'its':15 'l':44 'like':30 'location':34 'lower':41 'men':19 'midline':38 'ming':18 'of':5,43 'on':14,35 'other':28 'passing':12 'points':29 'rises':8 'spine':11 'storage':2 'the':3,6,10,36,40 'through':9 'to':17,24 'way':16 'with':27 'yang':4,32 'yao':21",,2026-01-30 13:04:01.355306+00,2026-01-30 13:04:01.355306+00
2515,bible_rag_dr_roni_knowledge_20260129,2636,dr_roni_knowledge,theory,SECONDARY FUNCTIONS 1. Sends CHI to the legs 2. Tonifies yang in the lower back 3. Purifies cold dampness GV 4,,,,,,"'1':3 '2':9 '3':16 '4':21 'back':15 'chi':5 'cold':18 'dampness':19 'functions':2 'gv':20 'in':12 'legs':8 'lower':14 'purifies':17 'secondary':1 'sends':4 'the':7,13 'to':6 'tonifies':10 'yang':11",,2026-01-30 13:04:01.355306+00,2026-01-30 13:04:01.355306+00
2516,bible_rag_dr_roni_knowledge_20260129,2637,dr_roni_knowledge,general,MING MEN Gate of Life 命門 Ming – life Men – gate,,,,,,"'gate':3,10 'life':5,8 'men':2,9 'ming':1,7 'of':4 '命門':6",,2026-01-30 13:04:01.355306+00,2026-01-30 13:04:01.355306+00
2517,bible_rag_dr_roni_knowledge_20260129,2638,dr_roni_knowledge,general,Ancient Chinese belief (written in the classic literature) that the CHI of life is located in the area under the naval. This area is called “The Gate of Life”. The Nei Ching calls this “the area between the kidneys” GV4 is between the back Mu points of the kidneys and is considered to have a crucial influence on the Ming Men LOCATION,,,,,,"'a':55 'ancient':1 'and':50 'area':18,23,36 'back':44 'belief':3 'between':37,42 'called':25 'calls':33 'chi':11 'chinese':2 'ching':32 'classic':7 'considered':52 'crucial':56 'gate':27 'gv4':40 'have':54 'in':5,16 'influence':57 'is':14,24,41,51 'kidneys':39,49 'life':13,29 'literature':8 'located':15 'location':62 'men':61 'ming':60 'mu':45 'naval':21 'nei':31 'of':12,28,47 'on':58 'points':46 'that':9 'the':6,10,17,20,26,30,35,38,43,48,59 'this':22,34 'to':53 'under':19 'written':4",,2026-01-30 13:04:01.355306+00,2026-01-30 13:04:01.355306+00
2518,bible_rag_dr_roni_knowledge_20260129,2639,dr_roni_knowledge,theory,"On the back midline at the tip of L2 NEEDLED To the side, diagonole and upwards, 0.5 – 08 cun FUNCTIONS 1. According to Van Burren, it has a strong influence eon KID yang therefore KID yin as",,,,,,"'0.5':17 '08':18 '1':21 'a':28 'according':22 'and':15 'as':37 'at':5 'back':3 'burren':25 'cun':19 'diagonole':14 'eon':31 'functions':20 'has':27 'influence':30 'it':26 'kid':32,35 'l2':9 'midline':4 'needled':10 'of':8 'on':1 'side':13 'strong':29 'the':2,6,12 'therefore':34 'tip':7 'to':11,23 'upwards':16 'van':24 'yang':33 'yin':36",,2026-01-30 13:04:01.355306+00,2026-01-30 13:04:01.355306+00
2519,bible_rag_dr_roni_knowledge_20260129,2640,dr_roni_knowledge,general,well 2. Tonifies Yuan CHI 3. Preserves KID Jing SECONDARY FUNCTIONS 1. Warms the gate of vitality,,,,,,'1':12 '2':2 '3':6 'chi':5 'functions':11 'gate':15 'jing':9 'kid':8 'of':16 'preserves':7 'secondary':10 'the':14 'tonifies':3 'vitality':17 'warms':13 'well':1 'yuan':4,,2026-01-30 13:04:01.355306+00,2026-01-30 13:04:01.355306+00
2520,bible_rag_dr_roni_knowledge_20260129,2641,dr_roni_knowledge,theory,"2. Moxa to expel cold 3. Strengthens the lower back 4. Treats excess weight gain/ weight gain of the lower body NEI Ching Nei Ching – 6: “Chi Po contemplated yin and yang and their relationship, their separating",,,,,,"'2':1 '3':6 '4':11 '6':26 'and':31,33 'back':10 'body':21 'chi':27 'ching':23,25 'cold':5 'contemplated':29 'excess':13 'expel':4 'gain':15,17 'lower':9,20 'moxa':2 'nei':22,24 'of':18 'po':28 'relationship':35 'separating':37 'strengthens':7 'the':8,19 'their':34,36 'to':3 'treats':12 'weight':14,16 'yang':32 'yin':30",,2026-01-30 13:04:01.355306+00,2026-01-30 13:04:01.355306+00
2521,bible_rag_dr_roni_knowledge_20260129,2642,dr_roni_knowledge,theory,"and unifying. He diagnosed the functions of the Tai Yang and the GV, and found the root of Tai Yang is located at BL67 and it end at GV4”. GV 5 XUAN SHU Suspended Pivot",,,,,,"'5':31 'and':1,11,14,25 'at':23,28 'bl67':24 'diagnosed':4 'end':27 'found':15 'functions':6 'gv':13,30 'gv4':29 'he':3 'is':21 'it':26 'located':22 'of':7,18 'pivot':35 'root':17 'shu':33 'suspended':34 'tai':9,19 'the':5,8,12,16 'unifying':2 'xuan':32 'yang':10,20",,2026-01-30 13:04:01.355306+00,2026-01-30 13:04:01.355306+00
2522,bible_rag_dr_roni_knowledge_20260129,2643,dr_roni_knowledge,general,"懸樞 Xuan- turning, wheel Shu – axis Located under the spinal process that is the axis of turning and bending. It is “hung” between the spinal processes L1 and L2",,,,,,"'and':18,28 'axis':6,15 'bending':19 'between':23 'hung':22 'is':13,21 'it':20 'l1':27 'l2':29 'located':7 'of':16 'process':11 'processes':26 'shu':5 'spinal':10,25 'that':12 'the':9,14,24 'turning':3,17 'under':8 'wheel':4 'xuan':2 '懸樞':1",,2026-01-30 13:04:01.355306+00,2026-01-30 13:04:01.355306+00
2523,bible_rag_dr_roni_knowledge_20260129,2644,dr_roni_knowledge,general,"It is also hung in the middle warmer between 2 Mu points of the TH LOCATION On the back midline, at the lower border of L1 NEEDLED Sideways, upwards and diagonal 0.3 – 0.5 cun",,,,,,"'0.3':32 '0.5':33 '2':10 'also':3 'and':30 'at':21 'back':19 'between':9 'border':24 'cun':34 'diagonal':31 'hung':4 'in':5 'is':2 'it':1 'l1':26 'location':16 'lower':23 'middle':7 'midline':20 'mu':11 'needled':27 'of':13,25 'on':17 'points':12 'sideways':28 'th':15 'the':6,14,18,22 'upwards':29 'warmer':8",,2026-01-30 13:04:01.355306+00,2026-01-30 13:04:01.355306+00
2524,bible_rag_dr_roni_knowledge_20260129,2645,dr_roni_knowledge,general,FUNCTIONS 1. Treats pain and stiffness near the kidney and spine,,,,,,"'1':2 'and':5,10 'functions':1 'kidney':9 'near':7 'pain':4 'spine':11 'stiffness':6 'the':8 'treats':3",,2026-01-30 13:04:01.355306+00,2026-01-30 13:04:01.355306+00
2525,bible_rag_dr_roni_knowledge_20260129,2646,dr_roni_knowledge,general,GV 6 JI ZHONG Spinal Center 脊中 Ji – spine,,,,,,"'6':2 'center':6 'gv':1 'ji':3,8 'spinal':5 'spine':9 'zhong':4 '脊中':7",,2026-01-30 13:04:01.355306+00,2026-01-30 13:04:01.355306+00
2526,bible_rag_dr_roni_knowledge_20260129,2647,dr_roni_knowledge,general,"Zhong– center LOCATION On the back midline, at the lower border of T11 NEEDLED Sideways, 0.3 – 0.5 cun",,,,,,"'0.3':16 '0.5':17 'at':8 'back':6 'border':11 'center':2 'cun':18 'location':3 'lower':10 'midline':7 'needled':14 'of':12 'on':4 'sideways':15 't11':13 'the':5,9 'zhong':1",,2026-01-30 13:04:01.355306+00,2026-01-30 13:04:01.355306+00
2527,bible_rag_dr_roni_knowledge_20260129,2648,dr_roni_knowledge,general,FUNCTIONS 1. Treats pain in the spine,,,,,,'1':2 'functions':1 'in':5 'pain':4 'spine':7 'the':6 'treats':3,,2026-01-30 13:04:01.355306+00,2026-01-30 13:04:01.355306+00
2528,bible_rag_dr_roni_knowledge_20260129,2650,dr_roni_knowledge,general,"Shu – pivot, axis GV7 is the point of rotation at the center of the spine. GV 5,6, and 7 are similar in their names and functions LOCATION On the back midline, at the lower border of T10",,,,,,"'5':17 '6':18 '7':20 'and':19,26 'are':21 'at':10,33 'axis':3 'back':31 'border':36 'center':12 'functions':27 'gv':16 'gv7':4 'in':23 'is':5 'location':28 'lower':35 'midline':32 'names':25 'of':8,13,37 'on':29 'pivot':2 'point':7 'rotation':9 'shu':1 'similar':22 'spine':15 't10':38 'the':6,11,14,30,34 'their':24",,2026-01-30 13:04:01.355306+00,2026-01-30 13:04:01.355306+00
2529,bible_rag_dr_roni_knowledge_20260129,2651,dr_roni_knowledge,general,NEEDLED Not used in acupuncture or moxa according to the Nei Ching FUNCTIONS 1. Important point of CHI accumulation CAUTIONS: Needling or moxa of this point will disperse the CHI,,,,,,"'1':14 'according':8 'accumulation':19 'acupuncture':5 'cautions':20 'chi':18,30 'ching':12 'disperse':28 'functions':13 'important':15 'in':4 'moxa':7,23 'needled':1 'needling':21 'nei':11 'not':2 'of':17,24 'or':6,22 'point':16,26 'the':10,29 'this':25 'to':9 'used':3 'will':27",,2026-01-30 13:04:01.355306+00,2026-01-30 13:04:01.355306+00
2530,bible_rag_dr_roni_knowledge_20260129,2652,dr_roni_knowledge,general,GV 8 JIN SUO Contracted Muscle 筋縮 Jin – muscle,,,,,,"'8':2 'contracted':5 'gv':1 'jin':3,8 'muscle':6,9 'suo':4 '筋縮':7",,2026-01-30 13:04:01.355306+00,2026-01-30 13:04:01.355306+00
2531,bible_rag_dr_roni_knowledge_20260129,2653,dr_roni_knowledge,general,"Suo – contracted Located between the 2 Mu points of the LIV. The liver controls the muscles. GV8 influences the muscles via its connection to LIV LOCATION On the back midline, under the lower border of T9",,,,,,"'2':6 'back':29 'between':4 'border':34 'connection':23 'contracted':2 'controls':14 'gv8':17 'influences':18 'its':22 'liv':11,25 'liver':13 'located':3 'location':26 'lower':33 'midline':30 'mu':7 'muscles':16,20 'of':9,35 'on':27 'points':8 'suo':1 't9':36 'the':5,10,12,15,19,28,32 'to':24 'under':31 'via':21",,2026-01-30 13:04:01.355306+00,2026-01-30 13:04:01.355306+00
